Asset,Time,WaveCal,Wave_E,Wave_N,Surge,Sway,Heave,Roll,Pitch,Yaw,Tendon Tension
Tendon 2,703.923,-1.0259,0.0694,-1.0074,14.2031,14.4802,-0.4412,0.0101,-0.0036,0.34,517.213
Tendon 2,703.986,-1.0648,0.0587,-1.1126,14.2254,14.4994,-0.445,0.0067,-0.0024,0.34,515.983
Tendon 2,704.049,-1.1038,0.1007,-1.1521,14.2458,14.5177,-0.4483,0.0027,-7.00E-04,0.3401,514.659
Tendon 2,704.113,-1.1391,0.2241,-1.2797,14.2653,14.5352,-0.4512,-0.0019,0.0015,0.3401,514.28
Tendon 2,704.176,-1.1716,0.2583,-1.2924,14.2839,14.5516,-0.4541,-0.0068,0.0042,0.3402,514.28
Tendon 2,704.239,-1.2038,0.3458,-1.4121,14.3006,14.5681,-0.4566,-0.012,0.0075,0.3403,514.659
Tendon 2,704.302,-1.2319,0.4293,-1.4137,14.3173,14.5828,-0.4591,-0.0172,0.0113,0.3403,515.983
Tendon 2,704.366,-1.2597,0.4045,-1.5398,14.3322,14.5975,-0.4607,-0.0222,0.0155,0.3406,517.686
Tendon 2,704.429,-1.2868,0.5824,-1.5695,14.3461,14.6112,-0.4624,-0.027,0.0199,0.341,519.768
Tendon 2,704.492,-1.3123,0.5558,-1.6605,14.3591,14.624,-0.4636,-0.0314,0.0244,0.3415,522.7
Tendon 2,704.555,-1.3381,0.6879,-1.6924,14.3702,14.635,-0.4644,-0.0353,0.0288,0.3423,526.106
Tendon 2,704.619,-1.3634,0.7378,-1.803,14.3805,14.6469,-0.4649,-0.0386,0.033,0.3434,529.891
Tendon 2,704.682,-1.3889,0.8096,-1.7866,14.3888,14.657,-0.4652,-0.0414,0.0367,0.3447,534.148
Tendon 2,704.745,-1.4144,0.9468,-1.8956,14.3972,14.6662,-0.4652,-0.0436,0.0397,0.3465,539.257
Tendon 2,704.808,-1.4407,1.0695,-1.8792,14.4037,14.6744,-0.4649,-0.0452,0.042,0.3486,544.272
Tendon 2,704.872,-1.4668,1.0968,-1.9727,14.4102,14.6808,-0.464,-0.0463,0.0433,0.351,550.232
Tendon 2,704.935,-1.4939,1.3365,-1.9967,14.4148,14.6882,-0.4632,-0.047,0.0437,0.3538,556.571
Tendon 2,704.998,-1.5207,1.3654,-1.9462,14.4185,14.6927,-0.4619,-0.0473,0.0432,0.3569,563.383
Tendon 2,705.061,-1.548,1.5286,-2.0217,14.4204,14.6964,-0.4607,-0.0473,0.0418,0.3603,570.1
Tendon 2,705.125,-1.5753,1.5917,-2.1073,14.4222,14.6991,-0.4591,-0.0471,0.0396,0.364,577.291
Tendon 2,705.188,-1.6027,1.726,-2.0754,14.4222,14.701,-0.457,-0.0467,0.0366,0.3679,584.954
Tendon 2,705.251,-1.6292,1.8578,-2.168,14.4213,14.701,-0.4549,-0.0463,0.0332,0.3719,592.144
Tendon 2,705.314,-1.6558,1.9432,-2.1462,14.4185,14.701,-0.4529,-0.0458,0.0293,0.3759,599.713
Tendon 2,705.378,-1.6808,1.9915,-2.1705,14.4148,14.7001,-0.4499,-0.0452,0.0254,0.3799,606.904
Tendon 2,705.441,-1.7048,2.1427,-2.1696,14.4102,14.6982,-0.4475,-0.0447,0.0215,0.3839,614.567
Tendon 2,705.504,-1.7287,2.0954,-2.2109,14.4037,14.6955,-0.4446,-0.0442,0.0178,0.3876,621.284
Tendon 2,705.567,-1.7483,2.2021,-2.1822,14.3962,14.6927,-0.4417,-0.0436,0.0145,0.3912,628.096
Tendon 2,705.631,-1.7679,2.1562,-2.246,14.3888,14.6891,-0.4388,-0.0431,0.0117,0.3946,634.435
Tendon 2,705.694,-1.7847,2.2093,-2.1664,14.3795,14.6827,-0.4355,-0.0426,0.0095,0.3977,640.301
Tendon 2,705.757,-1.7989,2.2739,-2.2467,14.3693,14.6781,-0.4322,-0.0421,0.008,0.4005,645.883
Tendon 2,705.82,-1.8128,2.3254,-2.1983,14.3582,14.6717,-0.4292,-0.0416,0.0072,0.4032,650.519
Tendon 2,705.884,-1.8203,2.3646,-2.2334,14.3452,14.6652,-0.4263,-0.041,0.0071,0.4056,654.682
Tendon 2,705.947,-1.828,2.4544,-2.2226,14.3331,14.6579,-0.4235,-0.0404,0.0076,0.4079,658.561
Tendon 2,706.01,-1.8321,2.4434,-2.2811,14.3192,14.6497,-0.4206,-0.0398,0.0087,0.4101,661.494
Tendon 2,706.073,-1.8332,2.6229,-2.2343,14.3052,14.6414,-0.4185,-0.0392,0.0103,0.4122,664.048
Tendon 2,706.137,-1.8339,2.5714,-2.3136,14.2904,14.6313,-0.416,-0.0386,0.0123,0.4144,666.13
Tendon 2,706.2,-1.829,2.6627,-2.2934,14.2755,14.6222,-0.4143,-0.038,0.0145,0.4167,667.832
Tendon 2,706.263,-1.8239,2.7189,-2.3269,14.2597,14.6112,-0.4131,-0.0373,0.0169,0.4191,668.684
Tendon 2,706.326,-1.8167,2.7104,-2.3004,14.244,14.5993,-0.4119,-0.0367,0.0195,0.4217,669.535
Tendon 2,706.39,-1.8074,2.7189,-2.3361,14.2272,14.5883,-0.411,-0.0361,0.022,0.4245,669.914
Tendon 2,706.453,-1.7976,2.7901,-2.3136,14.2105,14.5745,-0.411,-0.0354,0.0245,0.4276,669.535
Tendon 2,706.516,-1.7855,2.7173,-2.3557,14.1938,14.5617,-0.411,-0.0347,0.0269,0.4309,669.535
Tendon 2,706.579,-1.7731,2.8175,-2.2817,14.1771,14.548,-0.411,-0.034,0.0292,0.4345,669.062
Tendon 2,706.643,-1.7602,2.7409,-2.3323,14.1595,14.5333,-0.4119,-0.0332,0.0314,0.4382,668.684
Tendon 2,706.706,-1.747,2.7183,-2.2606,14.1418,14.5187,-0.4127,-0.0324,0.0334,0.442,668.306
Tendon 2,706.769,-1.7336,2.7277,-2.2722,14.1242,14.5031,-0.4135,-0.0315,0.0352,0.4459,667.832
Tendon 2,706.832,-1.721,2.5636,-2.2062,14.1065,14.4884,-0.4143,-0.0306,0.0369,0.4499,667.832
Tendon 2,706.896,-1.7084,2.477,-2.1898,14.088,14.4729,-0.4156,-0.0296,0.0384,0.4537,668.306
Tendon 2,706.959,-1.6962,2.4785,-2.1019,14.0694,14.4582,-0.4164,-0.0286,0.0396,0.4574,669.062
Tendon 2,707.022,-1.6852,2.3106,-2.1206,14.0499,14.4417,-0.4168,-0.0275,0.0407,0.4609,670.387
Tendon 2,707.085,-1.6738,2.3605,-2.0068,14.0313,14.4252,-0.4172,-0.0263,0.0414,0.4642,672.942
Tendon 2,707.149,-1.664,2.3069,-2.0024,14.0118,14.4106,-0.4176,-0.0252,0.0418,0.4671,675.874
Tendon 2,707.212,-1.654,2.1669,-1.9079,13.9923,14.3941,-0.4172,-0.024,0.0419,0.4698,680.132
Tendon 2,707.275,-1.6444,2.0329,-1.876,13.9728,14.3776,-0.4164,-0.0229,0.0416,0.4721,685.619
Tendon 2,707.338,-1.6354,1.801,-1.7866,13.9533,14.362,-0.4152,-0.0217,0.0408,0.4742,691.958
Tendon 2,707.401,-1.6264,1.5198,-1.7787,13.9338,14.3455,-0.4135,-0.0206,0.0395,0.4759,699.527
Tendon 2,707.465,-1.6163,1.3927,-1.6668,13.9143,14.329,-0.4115,-0.0195,0.0377,0.4774,708.042
Tendon 2,707.528,-1.606,1.0962,-1.6573,13.8958,14.3134,-0.409,-0.0183,0.0354,0.4787,718.165
Tendon 2,707.591,-1.5939,0.9618,-1.5249,13.8763,14.2969,-0.4061,-0.0171,0.0326,0.4798,729.14
Tendon 2,707.654,-1.5802,0.7579,-1.5133,13.8577,14.2814,-0.4028,-0.0158,0.0293,0.4808,741.439
Tendon 2,707.718,-1.5663,0.5511,-1.4106,13.8391,14.2649,-0.399,-0.0145,0.0257,0.4818,754.117
Tendon 2,707.781,-1.5459,0.4067,-1.3616,13.8215,14.2484,-0.3949,-0.013,0.0217,0.4827,768.119
Tendon 2,707.844,-1.5256,0.2451,-1.2658,13.8038,14.2328,-0.3903,-0.0113,0.0175,0.4838,782.027
Tendon 2,707.907,-1.5,-0.0267,-1.2184,13.7871,14.2163,-0.3858,-0.0095,0.0131,0.4849,796.881
Tendon 2,707.971,-1.4701,-0.0546,-1.0819,13.7695,14.1998,-0.3812,-0.0074,0.0087,0.4861,811.262
Tendon 2,708.034,-1.4397,-0.3317,-1.0658,13.7537,14.1852,-0.3763,-0.0052,0.0044,0.4873,825.642
Tendon 2,708.097,-1.3969,-0.4943,-0.9303,13.7379,14.1696,-0.3713,-0.0027,3.00E-04,0.4886,839.55
Tendon 2,708.16,-1.3536,-0.6025,-0.8585,13.7221,14.1549,-0.3663,0,-0.0036,0.49,852.701
Tendon 2,708.224,-1.3031,-0.783,-0.7192,13.7063,14.1403,-0.3618,0.0028,-0.0072,0.4914,865
Tendon 2,708.287,-1.2445,-0.9493,-0.6509,13.6924,14.1265,-0.3568,0.0058,-0.0103,0.4928,875.975
Tendon 2,708.35,-1.186,-0.9913,-0.4866,13.6785,14.1119,-0.3519,0.0088,-0.0131,0.4941,885.72
Tendon 2,708.413,-1.1102,-1.1828,-0.4032,13.6645,14.0981,-0.3477,0.0118,-0.0154,0.4954,893.762
Tendon 2,708.477,-1.0347,-1.2333,-0.2111,13.6525,14.0862,-0.3432,0.0147,-0.0174,0.4966,900.101
Tendon 2,708.54,-0.9496,-1.3623,-0.1254,13.6395,14.0734,-0.339,0.0176,-0.019,0.4975,904.264
Tendon 2,708.603,-0.8555,-1.484,0.0591,13.6274,14.0624,-0.3353,0.0203,-0.0203,0.4984,906.44
Tendon 2,708.666,-0.7616,-1.5255,0.1845,13.6172,14.0514,-0.332,0.0228,-0.0214,0.4991,906.818
Tendon 2,708.73,-0.6484,-1.6017,0.3605,13.607,14.0404,-0.3291,0.0251,-0.0223,0.4996,904.737
Tendon 2,708.793,-0.5358,-1.768,0.4421,13.5977,14.0303,-0.327,0.0271,-0.023,0.5,900.479
Tendon 2,708.856,-0.4141,-1.7207,0.6383,13.5884,14.0203,-0.3249,0.0289,-0.0237,0.5002,893.762
Tendon 2,708.919,-0.2831,-1.8704,0.7239,13.5801,14.0111,-0.3237,0.0305,-0.0244,0.5004,885.247
Tendon 2,708.983,-0.1524,-1.9391,0.9442,13.5726,14.0019,-0.3233,0.0318,-0.0251,0.5005,874.65
Tendon 2,709.046,-0.0057,-1.9767,1.0516,13.5661,13.9928,-0.3233,0.033,-0.0259,0.5005,862.446
Tendon 2,709.109,0.141,-2.074,1.2605,13.5596,13.9854,-0.3241,0.0341,-0.0267,0.5006,848.065
Tendon 2,709.172,0.2944,-2.1726,1.3967,13.5541,13.9781,-0.3253,0.0351,-0.0276,0.5007,831.981
Tendon 2,709.236,0.4546,-2.171,1.585,13.5494,13.9699,-0.3274,0.036,-0.0286,0.5009,814.668
Tendon 2,709.299,0.6147,-2.3505,1.6987,13.5457,13.9635,-0.3303,0.0371,-0.0297,0.5012,796.408
Tendon 2,709.362,0.7843,-2.4029,1.9329,13.5429,13.957,-0.3332,0.0382,-0.0308,0.5015,777.013
Tendon 2,709.425,0.954,-2.466,2.0397,13.5401,13.9506,-0.3369,0.0394,-0.0319,0.5019,756.672
Tendon 2,709.489,1.1259,-2.5495,2.2647,13.5383,13.9442,-0.3411,0.0407,-0.0331,0.5024,736.33
Tendon 2,709.552,1.3005,-2.5902,2.387,13.5373,13.9396,-0.3456,0.0422,-0.0343,0.503,716.084
Tendon 2,709.615,1.475,-2.5105,2.5784,13.5364,13.9351,-0.3506,0.0439,-0.0355,0.5036,695.743
Tendon 2,709.678,1.6486,-2.5887,2.7083,13.5364,13.9305,-0.3556,0.0456,-0.0368,0.5042,676.253
Tendon 2,709.742,1.8223,-2.5043,2.9279,13.5364,13.9268,-0.3606,0.0474,-0.0382,0.5049,657.236
Tendon 2,709.805,1.9922,-2.5708,3.0688,13.5383,13.9241,-0.3655,0.0492,-0.0397,0.5055,639.923
Tendon 2,709.868,2.1588,-2.648,3.3349,13.5392,13.9195,-0.3705,0.0511,-0.0413,0.506,623.46
Tendon 2,709.931,2.3253,-2.6926,3.4028,13.5411,13.9176,-0.3754,0.0528,-0.0431,0.5063,609.08
Tendon 2,709.995,2.478,-2.7698,3.5226,13.5438,13.9158,-0.38,0.0545,-0.045,0.5066,596.307
Tendon 2,710.058,2.6311,-2.8899,3.5406,13.5457,13.914,-0.3841,0.056,-0.0471,0.5067,585.806
Tendon 2,710.121,2.7737,-2.8159,3.5476,13.5494,13.9131,-0.3883,0.0573,-0.0493,0.5067,577.291
Tendon 2,710.184,2.906,-2.921,3.5561,13.5531,13.9122,-0.3916,0.0585,-0.0518,0.5066,570.952
Tendon 2,710.248,3.0382,-2.9273,3.6082,13.5578,13.9122,-0.3949,0.0594,-0.0544,0.5064,567.167
Tendon 2,710.311,3.144,-2.9041,3.5476,13.5624,13.9122,-0.3978,0.06,-0.0572,0.5061,565.464
Tendon 2,710.374,3.2494,-2.8899,3.6177,13.568,13.9122,-0.3999,0.0605,-0.06,0.5057,565.843
Tendon 2,710.437,3.3389,-2.9157,3.5656,13.5726,13.9131,-0.4019,0.0607,-0.0628,0.5052,568.397
Tendon 2,710.501,3.4121,-2.7666,3.5965,13.5791,13.9149,-0.4036,0.0606,-0.0657,0.5048,572.655
Tendon 2,710.564,3.4853,-2.7704,3.57,13.5856,13.9158,-0.4048,0.0604,-0.0684,0.5044,578.615
Tendon 2,710.627,3.5222,-2.7384,3.5864,13.5931,13.9186,-0.4056,0.06,-0.071,0.504,585.806
Tendon 2,710.69,3.5588,-2.6894,3.546,13.6014,13.9204,-0.4061,0.0594,-0.0734,0.5036,594.226
Tendon 2,710.754,3.5761,-2.5783,3.5327,13.6088,13.9241,-0.4061,0.0587,-0.0755,0.5033,603.498
Tendon 2,710.817,3.5745,-2.595,3.4051,13.6181,13.9277,-0.4061,0.0578,-0.0773,0.5031,613.715
Tendon 2,710.88,3.5727,-2.4129,3.3295,13.6274,13.9314,-0.4061,0.0567,-0.0788,0.503,623.46
Tendon 2,710.943,3.5322,-2.4255,3.1343,13.6385,13.9351,-0.4052,0.0556,-0.0798,0.5029,633.584
Tendon 2,711.006,3.4915,-2.2959,2.9715,13.6497,13.9396,-0.4048,0.0542,-0.0805,0.5027,642.855
Tendon 2,711.07,3.4327,-2.2209,2.7939,13.6608,13.9442,-0.404,0.0528,-0.0806,0.5027,651.749
Tendon 2,711.133,3.3554,-2.1609,2.6944,13.6738,13.9506,-0.4032,0.0513,-0.0802,0.5025,659.791
Tendon 2,711.196,3.278,-2.1016,2.5004,13.6868,13.957,-0.4023,0.0496,-0.0793,0.5024,666.603
Tendon 2,711.259,3.1684,-1.9516,2.4195,13.7017,13.9635,-0.4011,0.0478,-0.0779,0.5022,672.09
Tendon 2,711.323,3.0589,-2.0009,2.1967,13.7165,13.9708,-0.4003,0.0459,-0.0758,0.5019,675.874
Tendon 2,711.386,2.9359,-1.8189,2.1057,13.7314,13.979,-0.3995,0.0439,-0.0732,0.5016,677.956
Tendon 2,711.449,2.8,-1.7884,1.9095,13.7472,13.9882,-0.3982,0.0419,-0.0698,0.5012,678.429
Tendon 2,711.512,2.6639,-1.737,1.8078,13.7639,13.9974,-0.3974,0.0399,-0.0658,0.5007,676.726
Tendon 2,711.576,2.5089,-1.5942,1.6216,13.7806,14.0074,-0.3969,0.0378,-0.0611,0.5002,673.32
Tendon 2,711.639,2.3537,-1.5145,1.5328,13.7983,14.0184,-0.3966,0.0358,-0.0556,0.4996,668.306
Tendon 2,711.702,2.1931,-1.4872,1.3211,13.8168,14.0303,-0.3961,0.0339,-0.0495,0.499,661.021
Tendon 2,711.765,2.0265,-1.2559,1.2276,13.8354,14.0422,-0.3957,0.0321,-0.0427,0.4986,652.6
Tendon 2,711.829,1.86,-1.2515,1.0213,13.854,14.0551,-0.3961,0.0304,-0.0354,0.4981,642.004
Tendon 2,711.892,1.6898,-1.1219,0.9138,13.8735,14.0688,-0.3961,0.0289,-0.0276,0.4977,630.178
Tendon 2,711.955,1.5196,-0.9713,0.7552,13.893,14.0835,-0.3969,0.0275,-0.0195,0.4974,617.027
Tendon 2,712.018,1.3513,-0.8985,0.6585,13.9134,14.0972,-0.3978,0.0263,-0.0113,0.4973,603.119
Tendon 2,712.082,1.1837,-0.7861,0.4866,13.9348,14.1137,-0.399,0.0252,-0.003,0.4974,588.265
Tendon 2,712.145,1.0164,-0.584,0.4288,13.957,14.1302,-0.4007,0.0243,0.0049,0.4977,572.655
Tendon 2,712.208,0.8573,-0.5824,0.2537,13.9793,14.1458,-0.4028,0.0235,0.0124,0.4982,557.044
Tendon 2,712.271,0.6982,-0.3599,0.182,14.0025,14.1632,-0.4052,0.0227,0.0191,0.499,541.812
Tendon 2,712.335,0.5448,-0.3107,0.066,14.0258,14.1806,-0.4077,0.0219,0.0249,0.4999,526.579
Tendon 2,712.398,0.3973,-0.2529,0.0139,14.0508,14.198,-0.411,0.0211,0.0295,0.5011,512.199
Tendon 2,712.461,0.2498,-0.1155,-0.1356,14.0759,14.2172,-0.4148,0.0202,0.0327,0.5024,498.196
Tendon 2,712.524,0.1152,-0.053,-0.1978,14.1019,14.2356,-0.4185,0.0191,0.0346,0.504,485.897
Tendon 2,712.588,-0.0191,-0.0709,-0.3463,14.1288,14.2548,-0.4226,0.0179,0.0349,0.5057,475.395
Tendon 2,712.651,-0.1464,0.1249,-0.3665,14.1548,14.274,-0.4272,0.0165,0.0337,0.5075,466.029
Tendon 2,712.714,-0.2671,0.0923,-0.5005,14.1836,14.2942,-0.4317,0.0148,0.0312,0.5094,458.46
Tendon 2,712.777,-0.388,0.2046,-0.5489,14.2124,14.3144,-0.4367,0.0129,0.0273,0.5113,453.351
Tendon 2,712.841,-0.4963,0.2771,-0.6452,14.2402,14.3345,-0.4417,0.0108,0.0224,0.5133,449.945
Tendon 2,712.904,-0.6049,0.2881,-0.6914,14.27,14.3547,-0.4466,0.0085,0.0168,0.5153,448.715
Tendon 2,712.967,-0.7072,0.37,-0.8064,14.2997,14.3757,-0.4512,0.006,0.0106,0.5172,449.567
Tendon 2,713.03,-0.8044,0.4613,-0.819,14.3294,14.3968,-0.4557,0.0034,0.0043,0.519,452.5
Tendon 2,713.094,-0.9016,0.423,-0.9499,14.3591,14.4188,-0.4599,7.00E-04,-0.0019,0.5209,457.608
Tendon 2,713.157,-0.9888,0.616,-0.9505,14.3888,14.4408,-0.4636,-0.0021,-0.0074,0.5226,464.326
Tendon 2,713.22,-1.0762,0.6361,-1.0532,14.4176,14.4628,-0.4669,-0.0047,-0.0121,0.5244,473.219
Tendon 2,713.283,-1.1589,0.7441,-1.0984,14.4464,14.4848,-0.4694,-0.0072,-0.0156,0.526,483.437
Tendon 2,713.347,-1.2376,0.8275,-1.142,14.4752,14.5067,-0.4711,-0.0095,-0.0178,0.5276,494.791
Tendon 2,713.41,-1.316,0.8464,-1.1925,14.504,14.5287,-0.4727,-0.0115,-0.0184,0.5291,507.09
Tendon 2,713.473,-1.3853,0.8407,-1.2807,14.5318,14.5516,-0.4731,-0.0132,-0.0175,0.5307,520.241
Tendon 2,713.536,-1.4547,1.0516,-1.2712,14.5597,14.5745,-0.4731,-0.0145,-0.015,0.5322,534.148
Tendon 2,713.6,-1.5191,0.9493,-1.3654,14.5866,14.5975,-0.4727,-0.0153,-0.011,0.5338,548.151
Tendon 2,713.663,-1.5784,1.1341,-1.342,14.6145,14.6194,-0.4715,-0.0158,-0.0057,0.5355,562.058
Tendon 2,713.726,-1.6377,1.2879,-1.3982,14.6414,14.6423,-0.4698,-0.0158,8.00E-04,0.5371,575.588
Tendon 2,713.789,-1.6854,1.3365,-1.3856,14.6683,14.6652,-0.4682,-0.0154,0.008,0.5389,588.738
Tendon 2,713.853,-1.7329,1.4558,-1.4324,14.6952,14.6863,-0.4661,-0.0147,0.0157,0.5407,601.038
Tendon 2,713.916,-1.7733,1.5995,-1.4185,14.7222,14.7092,-0.464,-0.0137,0.0236,0.5427,612.391
Tendon 2,713.979,-1.8066,1.6309,-1.469,14.7491,14.7312,-0.4615,-0.0125,0.0314,0.5447,622.136
Tendon 2,714.042,-1.8401,1.8471,-1.4169,14.7751,14.7523,-0.4599,-0.0111,0.0387,0.5469,630.651
Tendon 2,714.106,-1.8576,1.897,-1.4535,14.802,14.7743,-0.4582,-0.0098,0.0452,0.5491,637.368
Tendon 2,714.169,-1.8752,1.9827,-1.4216,14.828,14.7953,-0.457,-0.0086,0.0509,0.5514,642.855
Tendon 2,714.232,-1.8837,2.0938,-1.4349,14.854,14.8164,-0.4557,-0.0077,0.0554,0.5537,646.261
Tendon 2,714.295,-1.8837,2.1305,-1.3957,14.8791,14.8357,-0.4553,-0.007,0.0588,0.5561,647.964
Tendon 2,714.359,-1.8832,2.0834,-1.3998,14.9051,14.8549,-0.4553,-0.0069,0.0609,0.5585,647.964
Tendon 2,714.422,-1.8651,2.235,-1.335,14.9292,14.8741,-0.4557,-0.0073,0.0619,0.5609,646.64
Tendon 2,714.485,-1.8471,2.1343,-1.3499,14.9534,14.8934,-0.4562,-0.0082,0.0618,0.5631,643.328
Tendon 2,714.548,-1.8208,2.2162,-1.2494,14.9766,14.9099,-0.4574,-0.0099,0.0607,0.5653,638.693
Tendon 2,714.611,-1.786,2.2507,-1.268,14.9989,14.9273,-0.4586,-0.0122,0.0589,0.5672,632.732
Tendon 2,714.675,-1.7512,2.2281,-1.202,15.0202,14.9438,-0.4599,-0.0152,0.0565,0.5691,625.542
Tendon 2,714.738,-1.7022,2.2686,-1.2011,15.0407,14.9584,-0.4615,-0.0188,0.0538,0.5707,617.878
Tendon 2,714.801,-1.6532,2.3106,-1.1701,15.0602,14.974,-0.4632,-0.0229,0.0508,0.5721,609.458
Tendon 2,714.864,-1.599,2.2403,-1.1489,15.0778,14.9868,-0.4644,-0.0275,0.0479,0.5733,600.565
Tendon 2,714.928,-1.5403,2.4255,-1.044,15.0954,14.9997,-0.4661,-0.0323,0.0451,0.5742,591.293
Tendon 2,714.991,-1.481,2.3483,-1.0595,15.1103,15.0116,-0.4673,-0.0374,0.0426,0.5748,582.778
Tendon 2,715.054,-1.4165,2.4183,-0.9473,15.1252,15.0226,-0.4686,-0.0424,0.0404,0.5751,574.358
Tendon 2,715.117,-1.3518,2.5058,-0.9303,15.1372,15.0326,-0.4698,-0.0472,0.0386,0.5751,566.694
Tendon 2,715.181,-1.2871,2.5058,-0.8383,15.1493,15.0409,-0.4706,-0.0518,0.0371,0.5748,559.977
Tendon 2,715.244,-1.2218,2.5325,-0.7862,15.1595,15.05,-0.4719,-0.0558,0.036,0.5743,554.016
Tendon 2,715.307,-1.1566,2.6376,-0.6803,15.1688,15.0574,-0.4727,-0.0592,0.0351,0.5736,549.853
Tendon 2,715.37,-1.0958,2.5808,-0.6468,15.1772,15.0638,-0.4735,-0.0618,0.0344,0.5727,546.448
Tendon 2,715.434,-1.0347,2.7283,-0.5037,15.1837,15.0684,-0.4748,-0.0637,0.0338,0.5716,545.123
Tendon 2,715.497,-0.9772,2.6549,-0.5053,15.1892,15.0748,-0.4756,-0.0646,0.0331,0.5704,545.596
Tendon 2,715.56,-0.9235,2.647,-0.4016,15.1939,15.0784,-0.4769,-0.0645,0.0323,0.5692,547.299
Tendon 2,715.623,-0.8699,2.7261,-0.3542,15.1976,15.0812,-0.4781,-0.0636,0.0312,0.5678,551.083
Tendon 2,715.687,-0.8261,2.6769,-0.2834,15.1994,15.083,-0.4793,-0.0618,0.0299,0.5665,556.192
Tendon 2,715.75,-0.7822,2.6128,-0.2733,15.2022,15.0849,-0.4806,-0.0591,0.0282,0.5652,563.383
Tendon 2,715.813,-0.7431,2.7079,-0.1792,15.2032,15.0858,-0.4822,-0.0558,0.0261,0.564,571.803
Tendon 2,715.876,-0.7093,2.4989,-0.176,15.2022,15.0849,-0.4835,-0.0517,0.0237,0.5629,581.548
Tendon 2,715.94,-0.6755,2.5846,-0.1021,15.2013,15.0839,-0.4847,-0.0472,0.021,0.5619,592.996
Tendon 2,716.003,-0.6505,2.4942,-0.1213,15.1994,15.0821,-0.4859,-0.0422,0.018,0.5611,605.201
Tendon 2,716.066,-0.6255,2.4318,-0.0553,15.1957,15.0794,-0.4868,-0.037,0.0147,0.5604,618.73
Tendon 2,716.129,-0.6038,2.4355,-0.0793,15.192,15.0757,-0.4872,-0.0315,0.0113,0.5598,632.732
Tendon 2,716.193,-0.5858,2.3747,-0.0537,15.1883,15.0711,-0.4876,-0.026,0.0078,0.5594,647.491
Tendon 2,716.256,-0.5675,2.2764,-0.0878,15.1827,15.0656,-0.4876,-0.0205,0.0044,0.5591,662.345
Tendon 2,716.319,-0.5525,2.3364,-0.0458,15.1772,15.0601,-0.4872,-0.015,0.001,0.5588,677.577
Tendon 2,716.382,-0.5376,2.181,-0.1081,15.1697,15.0537,-0.4864,-0.0096,-0.0022,0.5586,692.337
Tendon 2,716.446,-0.5229,2.2429,-0.0793,15.1632,15.0464,-0.4851,-0.0046,-0.0052,0.5583,707.19
Tendon 2,716.509,-0.5082,2.1085,-0.1299,15.1549,15.0381,-0.4835,4.00E-04,-0.0079,0.558,721.098
Tendon 2,716.572,-0.4935,1.9642,-0.1223,15.1474,15.0308,-0.4814,0.0051,-0.0103,0.5576,734.722
Tendon 2,716.635,-0.4765,1.8415,-0.1691,15.1391,15.0226,-0.4789,0.0095,-0.0124,0.557,746.927
Tendon 2,716.699,-0.4594,1.6479,-0.1713,15.1298,15.0134,-0.4764,0.0136,-0.0141,0.5563,757.901
Tendon 2,716.762,-0.4404,1.4505,-0.2414,15.1205,15.0051,-0.4735,0.0174,-0.0156,0.5552,767.646
Tendon 2,716.825,-0.4192,1.3155,-0.2212,15.1103,14.996,-0.4702,0.0208,-0.0168,0.5539,776.161
Tendon 2,716.888,-0.3981,1.0312,-0.3005,15.101,14.9868,-0.4673,0.0238,-0.0177,0.5524,783.352
Tendon 2,716.952,-0.3726,0.9866,-0.2793,15.0908,14.9786,-0.464,0.0264,-0.0184,0.5506,788.839
Tendon 2,717.015,-0.3468,0.7673,-0.3261,15.0797,14.9694,-0.4603,0.0286,-0.0189,0.5487,792.624
Tendon 2,717.078,-0.3192,0.5956,-0.309,15.0694,14.9603,-0.457,0.0302,-0.0192,0.5464,795.178
Tendon 2,717.141,-0.2895,0.4754,-0.359,15.0592,14.952,-0.4537,0.0314,-0.0193,0.544,796.03
Tendon 2,717.205,-0.2599,0.3364,-0.3214,15.049,14.9438,-0.4504,0.032,-0.0193,0.5414,795.556
Tendon 2,717.268,-0.2284,0.1867,-0.3861,15.0388,14.9346,-0.4466,0.0321,-0.0192,0.5388,793.853
Tendon 2,717.331,-0.1972,0.0828,-0.333,15.0277,14.9254,-0.4433,0.0317,-0.0189,0.5362,791.394
Tendon 2,717.394,-0.166,-0.1531,-0.3883,15.0165,14.9172,-0.4404,0.0308,-0.0185,0.5336,787.515
Tendon 2,717.458,-0.1348,-0.1453,-0.3681,15.0063,14.908,-0.4371,0.0294,-0.018,0.5312,783.352
Tendon 2,717.521,-0.1039,-0.3405,-0.3925,14.9961,14.8998,-0.4338,0.0277,-0.0173,0.5289,778.716
Tendon 2,717.584,-0.0758,-0.456,-0.4057,14.9849,14.8915,-0.4309,0.0258,-0.0165,0.5268,773.134
Tendon 2,717.647,-0.048,-0.5395,-0.4414,14.9747,14.8824,-0.428,0.0237,-0.0156,0.525,768.119
Tendon 2,717.711,-0.0224,-0.6612,-0.3994,14.9645,14.8741,-0.4255,0.0216,-0.0146,0.5235,762.632
Tendon 2,717.774,8.00E-04,-0.7572,-0.4607,14.9543,14.865,-0.423,0.0196,-0.0135,0.5223,757.523
Tendon 2,717.837,0.024,-0.8056,-0.4351,14.945,14.8576,-0.4206,0.0178,-0.0123,0.5212,752.887
